temperature,ka_mean,frac,dataset,type
0.7,0.9353145477074616,0.25,stance,Filtered
0.7,0.9317310471052885,0.5,stance,Filtered
0.7,0.9357415833229885,0.75,stance,Filtered
0.9,1.0,0.02,stance,Filtered
0.9,0.8892042271929497,0.05,stance,Filtered
0.9,0.9272780672183063,0.1,stance,Filtered
0.9,0.9301977802407081,0.25,stance,Filtered
0.9,0.9260386785984185,0.5,stance,Filtered
0.9,0.9267906925186786,0.75,stance,Filtered
1.1,0.8503611971104231,0.02,stance,Filtered
1.1,0.8247445096760165,0.05,stance,Filtered
1.1,0.8603907008347893,0.1,stance,Filtered
1.1,0.8750957937434723,0.25,stance,Filtered
1.1,0.8646382824973975,0.5,stance,Filtered
1.1,0.8680203102394664,0.75,stance,Filtered
1.3,0.7315789473684211,0.02,stance,Filtered
1.3,0.7678963110667996,0.05,stance,Filtered
1.3,0.7523594571057508,0.1,stance,Filtered
1.3,0.767518316315298,0.25,stance,Filtered
1.3,0.7713801303668115,0.5,stance,Filtered
1.3,0.7689361646341524,0.75,stance,Filtered
1.5,0.7254114813327981,0.02,stance,Filtered
1.5,0.6836448934752463,0.05,stance,Filtered
1.5,0.6838095146723975,0.1,stance,Filtered
1.5,0.7092389264402454,0.25,stance,Filtered
1.5,0.6999418028433626,0.5,stance,Filtered
1.5,0.7021403126363965,0.75,stance,Filtered
1.7,0.5181335181335182,0.02,stance,Filtered
1.7,0.7028046565083603,0.05,stance,Filtered
1.7,0.7144963144963146,0.1,stance,Filtered
1.7,0.7199188745197699,0.25,stance,Filtered
1.7,0.709961082859214,0.5,stance,Filtered
1.7,0.7164219911925641,0.75,stance,Filtered
1.9,0.38749999999999996,0.02,stance,Filtered
1.9,0.4818593544137023,0.05,stance,Filtered
1.9,0.5336138668430335,0.1,stance,Filtered
1.9,0.5461079814549523,0.25,stance,Filtered
1.9,0.5289735435516135,0.5,stance,Filtered
1.9,0.5298860516329142,0.75,stance,Filtered
2.1,0.4626262626262626,0.02,stance,Filtered
2.1,0.41519932642676716,0.05,stance,Filtered
2.1,0.47896885069817385,0.1,stance,Filtered
2.1,0.4837580462708275,0.25,stance,Filtered
2.1,0.48477993455018176,0.5,stance,Filtered
2.1,0.47318899008776794,0.75,stance,Filtered
2.3,0.766,0.02,stance,Filtered
2.3,0.804911912684252,0.05,stance,Filtered
2.3,0.8120025252780354,0.1,stance,Filtered
2.3,0.8041715583306892,0.25,stance,Filtered
2.3,0.8051983488128018,0.5,stance,Filtered
2.3,0.8052457464444436,0.75,stance,Filtered
2.5,0.6101818181818182,0.02,stance,Filtered
2.5,0.7458887220275506,0.05,stance,Filtered
2.5,0.7446849349271247,0.1,stance,Filtered
2.5,0.7596527035569356,0.25,stance,Filtered
2.5,0.7675525060246853,0.5,stance,Filtered
2.5,0.76444309908447,0.75,stance,Filtered
2.7,0.6828067765567766,0.02,stance,Filtered
2.7,0.7455743879472693,0.05,stance,Filtered
2.7,0.7292432183908046,0.1,stance,Filtered
2.7,0.743834948437339,0.25,stance,Filtered
2.7,0.7520695285307479,0.5,stance,Filtered
2.7,0.7505226243769909,0.75,stance,Filtered
2.9,0.8358024691358025,0.02,stance,Filtered
2.9,0.6295808838583252,0.05,stance,Filtered
2.9,0.6319951010312774,0.1,stance,Filtered
2.9,0.6333051282414337,0.25,stance,Filtered
2.9,0.63392557887818,0.5,stance,Filtered
2.9,0.6418203601669913,0.75,stance,Filtered
3.1,0.7074074074074074,0.02,stance,Filtered
3.1,0.6986899563318778,0.05,stance,Filtered
3.1,0.7240900336765544,0.1,stance,Filtered
3.1,0.7404808883760507,0.25,stance,Filtered
3.1,0.747113504692063,0.5,stance,Filtered
3.1,0.750067539122517,0.75,stance,Filtered
3.3,0.8008241758241759,0.02,stance,Filtered
3.3,0.6625772134522993,0.05,stance,Filtered
3.3,0.6974683236478512,0.1,stance,Filtered
3.3,0.7077989260146191,0.25,stance,Filtered
3.3,0.7067159795811473,0.5,stance,Filtered
3.3,0.7011355059149481,0.75,stance,Filtered
3.5,0.8061497326203209,0.02,stance,Filtered
3.5,0.7699425574425575,0.05,stance,Filtered
3.5,0.7663401893568398,0.1,stance,Filtered
3.5,0.7448619075462406,0.25,stance,Filtered
3.5,0.7589262652744841,0.5,stance,Filtered
3.5,0.7622643426156646,0.75,stance,Filtered
3.7,0.568840579710145,0.02,stance,Filtered
3.7,0.526353242563689,0.05,stance,Filtered
3.7,0.5015278272220243,0.1,stance,Filtered
3.7,0.514042687678115,0.25,stance,Filtered
3.7,0.5265623058216908,0.5,stance,Filtered
3.7,0.5209540170872964,0.75,stance,Filtered
3.9,0.7465578786333503,0.02,stance,Filtered
3.9,0.8275340035481964,0.05,stance,Filtered
3.9,0.8094601723085714,0.1,stance,Filtered
3.9,0.8097171162871932,0.25,stance,Filtered
3.9,0.8033753576476307,0.5,stance,Filtered
3.9,0.805173534241719,0.75,stance,Filtered
4.1,0.7235955056179775,0.02,stance,Filtered
4.1,0.7671927540948041,0.05,stance,Filtered
4.1,0.7809914330485308,0.1,stance,Filtered
4.1,0.7758014917678783,0.25,stance,Filtered
4.1,0.7706886821594254,0.5,stance,Filtered
4.1,0.7626927389559158,0.75,stance,Filtered
4.3,0.22552804905746082,0.02,stance,Filtered
4.3,0.3265539787278918,0.05,stance,Filtered
4.3,0.4446359771878253,0.1,stance,Filtered
4.3,0.4759384194979259,0.25,stance,Filtered
4.3,0.4898505509814055,0.5,stance,Filtered
4.3,0.4901771417530745,0.75,stance,Filtered
4.5,0.5041515861187993,0.02,stance,Filtered
4.5,0.3805359436997624,0.05,stance,Filtered
4.5,0.3936472688188194,0.1,stance,Filtered
4.5,0.3994048126810832,0.25,stance,Filtered
4.5,0.39065647972197604,0.5,stance,Filtered
4.5,0.3868746201918517,0.75,stance,Filtered
4.8,0.5245210727969349,0.02,stance,Filtered
4.8,0.5663865546218487,0.05,stance,Filtered
4.8,0.5303843862726279,0.1,stance,Filtered
4.8,0.5261748685052519,0.25,stance,Filtered
4.8,0.5174907781112276,0.5,stance,Filtered
4.8,0.5136962317069531,0.75,stance,Filtered
5.0,0.7803030303030303,0.02,stance,Filtered
5.0,0.7311874007045659,0.05,stance,Filtered
5.0,0.728205969254266,0.1,stance,Filtered
5.0,0.7211699043901862,0.25,stance,Filtered
5.0,0.7142378345768177,0.5,stance,Filtered
5.0,0.707868188538491,0.75,stance,Filtered
0.1,0.8021978021978022,0.02,synth_short,Filtered
0.1,0.7874665642041172,0.05,synth_short,Filtered
0.1,0.7784434351775392,0.1,synth_short,Filtered
0.1,0.7627255904846492,0.25,synth_short,Filtered
0.1,0.7685629909110152,0.5,synth_short,Filtered
0.1,0.7748785141600006,0.75,synth_short,Filtered
0.3,0.722,0.02,synth_short,Filtered
0.3,0.7201704545454546,0.05,synth_short,Filtered
0.3,0.7387430168556881,0.1,synth_short,Filtered
0.3,0.7580125791882953,0.25,synth_short,Filtered
0.3,0.7607300182981888,0.5,synth_short,Filtered
0.3,0.7636481360520877,0.75,synth_short,Filtered
0.5,0.7384515289525049,0.02,synth_short,Filtered
0.5,0.6748818930557297,0.05,synth_short,Filtered
0.5,0.6975216587336919,0.1,synth_short,Filtered
0.5,0.6827628655301535,0.25,synth_short,Filtered
0.5,0.6759940048583124,0.5,synth_short,Filtered
0.5,0.6727963444789676,0.75,synth_short,Filtered
0.7,0.6895238095238095,0.02,synth_short,Filtered
0.7,0.7729869172655243,0.05,synth_short,Filtered
0.7,0.7756020799124248,0.1,synth_short,Filtered
0.7,0.7693029971644985,0.25,synth_short,Filtered
0.7,0.784712742670097,0.5,synth_short,Filtered
0.7,0.7894760058547645,0.75,synth_short,Filtered
0.9,0.765146358066712,0.02,synth_short,Filtered
0.9,0.738974819860303,0.05,synth_short,Filtered
0.9,0.7514438108667311,0.1,synth_short,Filtered
0.9,0.7943885809573528,0.25,synth_short,Filtered
0.9,0.8045645093394115,0.5,synth_short,Filtered
0.9,0.8001409693509374,0.75,synth_short,Filtered
1.1,0.881203007518797,0.02,synth_short,Filtered
1.1,0.807378079436903,0.05,synth_short,Filtered
1.1,0.7815054902195233,0.1,synth_short,Filtered
1.1,0.7691336227252566,0.25,synth_short,Filtered
1.1,0.7837442167739418,0.5,synth_short,Filtered
1.1,0.7766178187943978,0.75,synth_short,Filtered
1.3,0.8387351778656127,0.02,synth_short,Filtered
1.3,0.7930258717660292,0.05,synth_short,Filtered
1.3,0.781230405160012,0.1,synth_short,Filtered
1.3,0.7573310827753956,0.25,synth_short,Filtered
1.3,0.7709943280831982,0.5,synth_short,Filtered
1.3,0.7687367278090929,0.75,synth_short,Filtered
1.5,0.6476613178559235,0.02,synth_short,Filtered
1.5,0.7139879573876795,0.05,synth_short,Filtered
1.5,0.6901361718839932,0.1,synth_short,Filtered
1.5,0.6916526860759284,0.25,synth_short,Filtered
1.5,0.666960534188365,0.5,synth_short,Filtered
1.5,0.6640456353473021,0.75,synth_short,Filtered
1.7,0.8794288736118456,0.02,synth_short,Filtered
1.7,0.7172816581174581,0.05,synth_short,Filtered
1.7,0.7001927101436681,0.1,synth_short,Filtered
1.7,0.6774582260647748,0.25,synth_short,Filtered
1.7,0.6830059213024491,0.5,synth_short,Filtered
1.7,0.6772883994662365,0.75,synth_short,Filtered
1.9,0.512987012987013,0.02,synth_short,Filtered
1.9,0.5218763928093895,0.05,synth_short,Filtered
1.9,0.549062371279294,0.1,synth_short,Filtered
1.9,0.5613440539472282,0.25,synth_short,Filtered
1.9,0.5665209139884453,0.5,synth_short,Filtered
1.9,0.5704655401981531,0.75,synth_short,Filtered
2.1,0.7480694980694981,0.02,synth_short,Filtered
2.1,0.621608425751552,0.05,synth_short,Filtered
2.1,0.6180690740547158,0.1,synth_short,Filtered
2.1,0.6080899192092126,0.25,synth_short,Filtered
2.1,0.6065599129350161,0.5,synth_short,Filtered
2.1,0.5976560754880749,0.75,synth_short,Filtered
2.3,0.8394557823129252,0.02,synth_short,Filtered
2.3,0.5775691699604744,0.05,synth_short,Filtered
2.3,0.63359855090905,0.1,synth_short,Filtered
2.3,0.5827533127003367,0.25,synth_short,Filtered
2.3,0.6091981488121323,0.5,synth_short,Filtered
2.3,0.6113214172339996,0.75,synth_short,Filtered
2.5,0.8087804878048781,0.02,synth_short,Filtered
2.5,0.6159062288094546,0.05,synth_short,Filtered
2.5,0.60509267932031,0.1,synth_short,Filtered
2.5,0.6408434547908229,0.25,synth_short,Filtered
2.5,0.6300637419218892,0.5,synth_short,Filtered
2.5,0.6233926919947302,0.75,synth_short,Filtered
2.7,0.6003325942350333,0.02,synth_short,Filtered
2.7,0.7414965986394558,0.05,synth_short,Filtered
2.7,0.7691401199172909,0.1,synth_short,Filtered
2.7,0.7705578145945119,0.25,synth_short,Filtered
2.7,0.769544698426927,0.5,synth_short,Filtered
2.7,0.7741629554904755,0.75,synth_short,Filtered
2.9,0.6393897364771151,0.02,synth_short,Filtered
2.9,0.41760309791361316,0.05,synth_short,Filtered
2.9,0.4917365305149395,0.1,synth_short,Filtered
2.9,0.48129615095878786,0.25,synth_short,Filtered
2.9,0.4700233338496651,0.5,synth_short,Filtered
2.9,0.4766354640151068,0.75,synth_short,Filtered
3.1,0.5996292863762743,0.02,synth_short,Filtered
3.1,0.6173265586552903,0.05,synth_short,Filtered
3.1,0.6185928443264785,0.1,synth_short,Filtered
3.1,0.597617110543038,0.25,synth_short,Filtered
3.1,0.601071433314736,0.5,synth_short,Filtered
3.1,0.5982833339950977,0.75,synth_short,Filtered
3.3,1.0,0.02,synth_short,Filtered
3.3,0.46739130434782605,0.05,synth_short,Filtered
3.3,0.4964349376114082,0.1,synth_short,Filtered
3.3,0.6592690574172055,0.25,synth_short,Filtered
3.3,0.6014073462085343,0.5,synth_short,Filtered
3.3,0.6001547204390287,0.75,synth_short,Filtered
3.5,0.6161462300076161,0.02,synth_short,Filtered
3.5,0.546815251830001,0.05,synth_short,Filtered
3.5,0.4816917273731093,0.1,synth_short,Filtered
3.5,0.5033487347265204,0.25,synth_short,Filtered
3.5,0.5096951387571751,0.5,synth_short,Filtered
3.5,0.5001927358548011,0.75,synth_short,Filtered
3.7,0.36575052854122614,0.02,synth_short,Filtered
3.7,0.31582190226027196,0.05,synth_short,Filtered
3.7,0.2976573427757627,0.1,synth_short,Filtered
3.7,0.34155999583537267,0.25,synth_short,Filtered
3.7,0.31660988481931585,0.5,synth_short,Filtered
3.7,0.3056885490685527,0.75,synth_short,Filtered
3.9,0.6263111888111887,0.02,synth_short,Filtered
3.9,0.5036114720904228,0.05,synth_short,Filtered
3.9,0.4538203888066634,0.1,synth_short,Filtered
3.9,0.42062297011328553,0.25,synth_short,Filtered
3.9,0.4218171867686028,0.5,synth_short,Filtered
3.9,0.41734522030749677,0.75,synth_short,Filtered
4.1,0.7056277056277056,0.02,synth_short,Filtered
4.1,0.4402371960511495,0.05,synth_short,Filtered
4.1,0.3914146505376346,0.1,synth_short,Filtered
4.1,0.30437059779664055,0.25,synth_short,Filtered
4.1,0.2985202239945144,0.5,synth_short,Filtered
4.1,0.2896140304816105,0.75,synth_short,Filtered
4.3,0.19621870209504344,0.02,synth_short,Filtered
4.3,0.3678905116110305,0.05,synth_short,Filtered
4.3,0.3842866360361893,0.1,synth_short,Filtered
4.3,0.40453150983598896,0.25,synth_short,Filtered
4.3,0.42790899265777593,0.5,synth_short,Filtered
4.3,0.42909996836610353,0.75,synth_short,Filtered
4.5,0.7472801854824327,0.02,synth_short,Filtered
4.5,0.6291972089977078,0.05,synth_short,Filtered
4.5,0.510131380976589,0.1,synth_short,Filtered
4.5,0.5075314698734452,0.25,synth_short,Filtered
4.5,0.4996459924706632,0.5,synth_short,Filtered
4.5,0.49196993513796894,0.75,synth_short,Filtered
4.8,0.3236929922135706,0.02,synth_short,Filtered
4.8,0.3416646246834927,0.05,synth_short,Filtered
4.8,0.31097717194368923,0.1,synth_short,Filtered
4.8,0.36337146567120493,0.25,synth_short,Filtered
4.8,0.35322674093240336,0.5,synth_short,Filtered
4.8,0.35421713885774586,0.75,synth_short,Filtered
5.0,0.04112253403723254,0.02,synth_short,Filtered
5.0,0.3375891161545407,0.05,synth_short,Filtered
5.0,0.37479505864845963,0.1,synth_short,Filtered
5.0,0.35473430458023236,0.25,synth_short,Filtered
5.0,0.35638367426828566,0.5,synth_short,Filtered
5.0,0.35728143180758165,0.75,synth_short,Filtered
0.1,1.0,0.02,synth,Filtered
0.1,0.9797297297297297,0.05,synth,Filtered
0.1,0.9755883144625993,0.1,synth,Filtered
0.1,0.9609723929015573,0.25,synth,Filtered
0.1,0.9592531110204592,0.5,synth,Filtered
0.1,0.9603820048084268,0.75,synth,Filtered
0.3,0.9718196457326892,0.02,synth,Filtered
0.3,0.9725995588064553,0.05,synth,Filtered
0.3,0.9691842160887316,0.1,synth,Filtered
0.3,0.9612741342954103,0.25,synth,Filtered
0.3,0.9612917479718026,0.5,synth,Filtered
0.3,0.9606804813543649,0.75,synth,Filtered
0.5,1.0,0.02,synth,Filtered
0.5,0.9340908348131121,0.05,synth,Filtered
0.5,0.9308758114062942,0.1,synth,Filtered
0.5,0.9340597504035619,0.25,synth,Filtered
0.5,0.9297144478841568,0.5,synth,Filtered
0.5,0.9270781429372502,0.75,synth,Filtered
0.7,0.9692307692307692,0.02,synth,Filtered
0.7,0.9658035616737681,0.05,synth,Filtered
0.7,0.9506019896234206,0.1,synth,Filtered
0.7,0.9547730998193962,0.25,synth,Filtered
0.7,0.9562795223870811,0.5,synth,Filtered
0.7,0.9552083268691223,0.75,synth,Filtered
0.9,0.9466809804974057,0.02,synth,Filtered
0.9,0.9147243916938278,0.05,synth,Filtered
0.9,0.9261634012292241,0.1,synth,Filtered
0.9,0.9425469656822932,0.25,synth,Filtered
0.9,0.951287478981774,0.5,synth,Filtered
0.9,0.9486415565770765,0.75,synth,Filtered
1.1,0.9473867595818816,0.02,synth,Filtered
1.1,0.9572482638888888,0.05,synth,Filtered
1.1,0.9475073153389668,0.1,synth,Filtered
1.1,0.9564817625133121,0.25,synth,Filtered
1.1,0.9544075388269365,0.5,synth,Filtered
1.1,0.9545174514463168,0.75,synth,Filtered
1.3,0.9736564805057956,0.02,synth,Filtered
1.3,0.9539109023657407,0.05,synth,Filtered
1.3,0.9497273814828961,0.1,synth,Filtered
1.3,0.9376706443122806,0.25,synth,Filtered
1.3,0.944248421955994,0.5,synth,Filtered
1.3,0.944061412507455,0.75,synth,Filtered
1.5,0.9699955217196596,0.02,synth,Filtered
1.5,0.9227045109813619,0.05,synth,Filtered
1.5,0.9097541520552791,0.1,synth,Filtered
1.5,0.9238913996893428,0.25,synth,Filtered
1.5,0.9248484039922961,0.5,synth,Filtered
1.5,0.9250375080220987,0.75,synth,Filtered
1.7,1.0,0.02,synth,Filtered
1.7,0.9559037312227427,0.05,synth,Filtered
1.7,0.927992074878732,0.1,synth,Filtered
1.7,0.9224128728432126,0.25,synth,Filtered
1.7,0.927653182274383,0.5,synth,Filtered
1.7,0.9278252259812544,0.75,synth,Filtered
1.9,0.9709773794280836,0.02,synth,Filtered
1.9,0.9145995670995671,0.05,synth,Filtered
1.9,0.9236481144754526,0.1,synth,Filtered
1.9,0.9278340204881189,0.25,synth,Filtered
1.9,0.930679594292909,0.5,synth,Filtered
1.9,0.9267731069739418,0.75,synth,Filtered
2.1,1.0,0.02,synth,Filtered
2.1,0.9664315746643157,0.05,synth,Filtered
2.1,0.952495258416311,0.1,synth,Filtered
2.1,0.9385332925347947,0.25,synth,Filtered
2.1,0.9356015082168504,0.5,synth,Filtered
2.1,0.9355318992815398,0.75,synth,Filtered
2.3,0.9024390243902439,0.02,synth,Filtered
2.3,0.9250682543337391,0.05,synth,Filtered
2.3,0.9171929859962065,0.1,synth,Filtered
2.3,0.9194428605716419,0.25,synth,Filtered
2.3,0.9167509948463008,0.5,synth,Filtered
2.3,0.9141964592160852,0.75,synth,Filtered
2.5,0.9187396351575456,0.02,synth,Filtered
2.5,0.9216583604881478,0.05,synth,Filtered
2.5,0.9399294933426565,0.1,synth,Filtered
2.5,0.930340667864141,0.25,synth,Filtered
2.5,0.9285947774495743,0.5,synth,Filtered
2.5,0.9294049660276064,0.75,synth,Filtered
2.7,0.8810641627543035,0.02,synth,Filtered
2.7,0.9056587379168024,0.05,synth,Filtered
2.7,0.9206464990779695,0.1,synth,Filtered
2.7,0.9272323427098896,0.25,synth,Filtered
2.7,0.9178123674515268,0.5,synth,Filtered
2.7,0.9195696856373028,0.75,synth,Filtered
2.9,0.9509146341463415,0.02,synth,Filtered
2.9,0.8888032458704007,0.05,synth,Filtered
2.9,0.8981500826851547,0.1,synth,Filtered
2.9,0.9093624751947083,0.25,synth,Filtered
2.9,0.9100825399107758,0.5,synth,Filtered
2.9,0.9102996316564005,0.75,synth,Filtered
3.1,0.8891257995735607,0.02,synth,Filtered
3.1,0.8736969964664311,0.05,synth,Filtered
3.1,0.8947877115962665,0.1,synth,Filtered
3.1,0.8951689967374066,0.25,synth,Filtered
3.1,0.8992573898254758,0.5,synth,Filtered
3.1,0.8966014202499359,0.75,synth,Filtered
3.3,0.9474873934967831,0.02,synth,Filtered
3.3,0.9049238743116295,0.05,synth,Filtered
3.3,0.9375389556196453,0.1,synth,Filtered
3.3,0.9218783988947397,0.25,synth,Filtered
3.3,0.9185200177455976,0.5,synth,Filtered
3.3,0.9153458118757957,0.75,synth,Filtered
3.5,0.9713930348258707,0.02,synth,Filtered
3.5,0.9620906365313653,0.05,synth,Filtered
3.5,0.9301331046872447,0.1,synth,Filtered
3.5,0.9291183746747078,0.25,synth,Filtered
3.5,0.937437795291626,0.5,synth,Filtered
3.5,0.9354251723437936,0.75,synth,Filtered
3.7,1.0,0.02,synth,Filtered
3.7,0.9586466165413534,0.05,synth,Filtered
3.7,0.9114525904203323,0.1,synth,Filtered
3.7,0.9042433755730428,0.25,synth,Filtered
3.7,0.9030697276648093,0.5,synth,Filtered
3.7,0.9006948027256645,0.75,synth,Filtered
3.9,0.9476744186046512,0.02,synth,Filtered
3.9,0.9119303576936698,0.05,synth,Filtered
3.9,0.893880281863046,0.1,synth,Filtered
3.9,0.9053040024730954,0.25,synth,Filtered
3.9,0.9163054007455085,0.5,synth,Filtered
3.9,0.9148408115403336,0.75,synth,Filtered
4.1,0.869281045751634,0.02,synth,Filtered
4.1,0.8512798570161481,0.05,synth,Filtered
4.1,0.854936245331466,0.1,synth,Filtered
4.1,0.8643141553657934,0.25,synth,Filtered
4.1,0.8511519473205673,0.5,synth,Filtered
4.1,0.8536805505697065,0.75,synth,Filtered
4.3,0.7803203661327232,0.02,synth,Filtered
4.3,0.8566927716266091,0.05,synth,Filtered
4.3,0.8679078882900539,0.1,synth,Filtered
4.3,0.8517558533048303,0.25,synth,Filtered
4.3,0.8455535825968897,0.5,synth,Filtered
4.3,0.8450198404978977,0.75,synth,Filtered
4.5,0.9665753424657534,0.02,synth,Filtered
4.5,0.9636231597015911,0.05,synth,Filtered
4.5,0.955092509430573,0.1,synth,Filtered
4.5,0.9449128930729014,0.25,synth,Filtered
4.5,0.9419204000537671,0.5,synth,Filtered
4.5,0.9399652931864254,0.75,synth,Filtered
4.8,0.8382889932185706,0.02,synth,Filtered
4.8,0.876078301260783,0.05,synth,Filtered
4.8,0.8724558136495801,0.1,synth,Filtered
4.8,0.8653647228352868,0.25,synth,Filtered
4.8,0.8715643556970591,0.5,synth,Filtered
4.8,0.8712570029844067,0.75,synth,Filtered
5.0,0.971609477124183,0.02,synth,Filtered
5.0,0.9654094801879816,0.05,synth,Filtered
5.0,0.947629750620076,0.1,synth,Filtered
5.0,0.948022819360399,0.25,synth,Filtered
5.0,0.9409365731234315,0.5,synth,Filtered
5.0,0.9376411947870114,0.75,synth,Filtered
0.1,0.85,0.02,tweets_pop,Filtered
0.1,0.816267942583732,0.05,tweets_pop,Filtered
0.1,0.7671462357114702,0.1,tweets_pop,Filtered
0.1,0.7494327710367958,0.25,tweets_pop,Filtered
0.1,0.7680631312242672,0.5,tweets_pop,Filtered
0.1,0.7634860435196063,0.75,tweets_pop,Filtered
0.3,0.368421052631579,0.02,tweets_pop,Filtered
0.3,0.5712918660287081,0.05,tweets_pop,Filtered
0.3,0.6639264990328819,0.1,tweets_pop,Filtered
0.3,0.7258921370138101,0.25,tweets_pop,Filtered
0.3,0.7566128310244087,0.5,tweets_pop,Filtered
0.3,0.7506675879901032,0.75,tweets_pop,Filtered
0.5,0.7112299465240641,0.02,tweets_pop,Filtered
0.5,0.7899917965545529,0.05,tweets_pop,Filtered
0.5,0.711054047444363,0.1,tweets_pop,Filtered
0.5,0.7274116315165704,0.25,tweets_pop,Filtered
0.5,0.7556517844472825,0.5,tweets_pop,Filtered
0.5,0.7530645069297895,0.75,tweets_pop,Filtered
0.7,0.7741935483870968,0.02,tweets_pop,Filtered
0.7,0.7981651376146789,0.05,tweets_pop,Filtered
0.7,0.7388750847074769,0.1,tweets_pop,Filtered
0.7,0.7332727272727273,0.25,tweets_pop,Filtered
0.7,0.7636455010632642,0.5,tweets_pop,Filtered
0.7,0.7743577327327328,0.75,tweets_pop,Filtered
0.9,0.83125,0.02,tweets_pop,Filtered
0.9,0.7178130511463845,0.05,tweets_pop,Filtered
0.9,0.7329257641921397,0.1,tweets_pop,Filtered
0.9,0.7393771042131865,0.25,tweets_pop,Filtered
0.9,0.7644079333140793,0.5,tweets_pop,Filtered
0.9,0.7578742051182996,0.75,tweets_pop,Filtered
1.1,0.55,0.02,tweets_pop,Filtered
1.1,0.8306878306878307,0.05,tweets_pop,Filtered
1.1,0.7868867243867244,0.1,tweets_pop,Filtered
1.1,0.7488590631447775,0.25,tweets_pop,Filtered
1.1,0.763539265245607,0.5,tweets_pop,Filtered
1.1,0.7582795936802905,0.75,tweets_pop,Filtered
1.3,0.6842105263157895,0.02,tweets_pop,Filtered
1.3,0.7178130511463845,0.05,tweets_pop,Filtered
1.3,0.7492784992784993,0.1,tweets_pop,Filtered
1.3,0.747319062433131,0.25,tweets_pop,Filtered
1.3,0.7654596427021384,0.5,tweets_pop,Filtered
1.3,0.7618297186248505,0.75,tweets_pop,Filtered
1.5,0.5867346938775511,0.02,tweets_pop,Filtered
1.5,0.6746550472040669,0.05,tweets_pop,Filtered
1.5,0.6791222729578894,0.1,tweets_pop,Filtered
1.5,0.7143838452273412,0.25,tweets_pop,Filtered
1.5,0.7298550532355965,0.5,tweets_pop,Filtered
1.5,0.7197019082158872,0.75,tweets_pop,Filtered
1.7,0.6875,0.02,tweets_pop,Filtered
1.7,0.6188118811881188,0.05,tweets_pop,Filtered
1.7,0.6712204007285976,0.1,tweets_pop,Filtered
1.7,0.7403297400126823,0.25,tweets_pop,Filtered
1.7,0.7343547481885837,0.5,tweets_pop,Filtered
1.7,0.730987679492034,0.75,tweets_pop,Filtered
1.9,0.5867346938775511,0.02,tweets_pop,Filtered
1.9,0.6615746180963572,0.05,tweets_pop,Filtered
1.9,0.7777633739521217,0.1,tweets_pop,Filtered
1.9,0.736816649977535,0.25,tweets_pop,Filtered
1.9,0.7457278764350923,0.5,tweets_pop,Filtered
1.9,0.7384800551173353,0.75,tweets_pop,Filtered
2.1,0.7112299465240641,0.02,tweets_pop,Filtered
2.1,0.6228956228956228,0.05,tweets_pop,Filtered
2.1,0.7183660130718954,0.1,tweets_pop,Filtered
2.1,0.7385311056058349,0.25,tweets_pop,Filtered
2.1,0.7708795795589442,0.5,tweets_pop,Filtered
2.1,0.7600234456910288,0.75,tweets_pop,Filtered
2.3,0.859375,0.02,tweets_pop,Filtered
2.3,0.8215850258861012,0.05,tweets_pop,Filtered
2.3,0.822466499162479,0.1,tweets_pop,Filtered
2.3,0.7310159468683896,0.25,tweets_pop,Filtered
2.3,0.7582557247297358,0.5,tweets_pop,Filtered
2.3,0.7466788132169652,0.75,tweets_pop,Filtered
2.5,0.5867346938775511,0.02,tweets_pop,Filtered
2.5,0.7242459851155503,0.05,tweets_pop,Filtered
2.5,0.7438860971524288,0.1,tweets_pop,Filtered
2.5,0.7321863692084396,0.25,tweets_pop,Filtered
2.5,0.7597179350845077,0.5,tweets_pop,Filtered
2.5,0.7621230314934542,0.75,tweets_pop,Filtered
2.7,0.16923076923076918,0.02,tweets_pop,Filtered
2.7,0.5824915824915826,0.05,tweets_pop,Filtered
2.7,0.6487585146121732,0.1,tweets_pop,Filtered
2.7,0.6316514081891067,0.25,tweets_pop,Filtered
2.7,0.6842087953199066,0.5,tweets_pop,Filtered
2.7,0.6701667566183696,0.75,tweets_pop,Filtered
2.9,0.859375,0.02,tweets_pop,Filtered
2.9,0.8495887191539365,0.05,tweets_pop,Filtered
2.9,0.8153101024388154,0.1,tweets_pop,Filtered
2.9,0.7362382347042511,0.25,tweets_pop,Filtered
2.9,0.7773065114651303,0.5,tweets_pop,Filtered
2.9,0.761638872064069,0.75,tweets_pop,Filtered
3.1,1.0,0.02,tweets_pop,Filtered
3.1,0.7898193760262726,0.05,tweets_pop,Filtered
3.1,0.798432294728591,0.1,tweets_pop,Filtered
3.1,0.7589651383478174,0.25,tweets_pop,Filtered
3.1,0.7913303704525849,0.5,tweets_pop,Filtered
3.1,0.7968078612372516,0.75,tweets_pop,Filtered
3.3,0.578125,0.02,tweets_pop,Filtered
3.3,0.6831683168316831,0.05,tweets_pop,Filtered
3.3,0.7558684137161974,0.1,tweets_pop,Filtered
3.3,0.7327758219831317,0.25,tweets_pop,Filtered
3.3,0.7148862212925999,0.5,tweets_pop,Filtered
3.3,0.6842985911494377,0.75,tweets_pop,Filtered
3.5,0.8366013071895425,0.02,tweets_pop,Filtered
3.5,0.9298771351513335,0.05,tweets_pop,Filtered
3.5,0.8690909090909091,0.1,tweets_pop,Filtered
3.5,0.8967934720147109,0.25,tweets_pop,Filtered
